Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Price,DistrictId
46,9515,5,,1,135982.44025033133,48
6,1437,3,,0,156742.81083204394,23
50,12238,8,1970.0,2,332425.27517155337,24
33,7976,5,,0,221674.6272412796,10
8,2423,1,32.0,0,66722.59691952594,47
21,5731,0,,1,152125.03318326382,42
52,10311,6,,1,87110.51316894534,61
9,1892,0,,0,117296.17370422903,27
30,5048,9,325.0,2,228444.6987387857,113
22,6398,141,1046.0,3,198985.61967987227,30
1,264,0,,0,136526.81464407538,1
1,264,0,,0,272879.51536439627,1
27,5148,14,1575.0,5,394749.6667245118,97
9,1892,0,,0,94881.69180028162,27
31,6137,4,,0,500562.6634124737,46
15,2787,2,520.0,0,183927.829700604,38
1,264,0,,0,146412.35930477886,1
30,5562,0,,0,169272.7121821267,145
22,6398,141,1046.0,3,91226.86009627416,30
5,1564,0,540.0,0,134145.7780799964,6
33,6783,3,,1,217166.69035212093,69
9,1892,0,,0,170167.79313006534,27
33,5261,0,240.0,3,223436.2988900227,1
34,7065,1,750.0,2,155519.75163459152,52
46,7960,6,350.0,3,454899.8857571572,64
0,168,0,,0,141072.4854239611,23
46,9515,5,,1,325719.1159229479,48
35,5776,1,2078.0,2,158292.57373960837,99
1,264,0,,0,183517.56007707355,1
28,6533,1,1015.0,2,224967.9958090797,101
53,14892,4,,1,178267.63415120012,96
37,5288,0,1937.0,3,229025.0935717269,90
24,5613,5,1340.0,2,174927.40619686304,129
43,8429,3,,3,216564.51846060605,88
23,5735,3,1084.0,0,217799.386127724,8
46,9515,5,,1,194551.9211876765,48
47,8004,3,125.0,3,165446.79634548828,21
52,11217,1,2300.0,1,247485.46701399988,62
33,8667,2,,0,272300.13195682305,94
30,5048,9,325.0,2,194359.8330503585,75
31,6137,4,,0,198450.73635343093,46
5,1564,0,540.0,0,155789.51326669045,6
2,629,1,,0,184144.98011078688,27
5,1564,0,540.0,0,145970.75277489133,6
17,4017,7,800.0,2,234382.7450872943,142
35,7077,56,2301.0,3,319579.46542887826,163
53,14892,4,,1,310348.68507804733,187
5,1564,0,540.0,0,219971.964984939,6
23,5212,6,,3,165514.75643159472,98
46,10309,1,240.0,1,169771.5138212521,41
29,6566,7,1894.0,4,201802.71194597383,75
2,629,1,,0,138216.57294037676,62
43,10621,1,30.0,2,147209.67485552112,93
22,6398,141,1046.0,3,240993.5850326476,30
34,7759,0,229.0,1,255420.5654556468,53
23,4583,3,,3,395439.490964594,47
4,915,0,,0,112949.68080906724,27
39,10418,9,900.0,1,199179.72589465068,7
1,264,0,,0,159052.470664876,1
1,264,0,,0,184117.8788755524,1
23,5735,3,1084.0,0,163604.04795173075,8
25,5487,3,,0,204130.7724241478,21
24,4378,0,1036.0,1,196084.17734211587,44
28,6533,1,1015.0,2,162128.3640386436,11
24,4378,0,1036.0,1,147260.5421509251,41
6,2733,0,920.0,0,477008.2228370253,123
13,2514,19,,0,85940.11218559378,97
30,6564,1,,0,196183.419655088,126
30,5562,0,,0,301567.1310974261,18
41,6558,7,1548.0,3,118410.974058632,101
25,5648,1,30.0,2,176781.70743685262,9
37,7687,11,176.0,5,202723.2577304037,59
5,1564,0,540.0,0,139253.9405948573,6
5,1564,0,540.0,0,173816.24621847403,6
26,4439,1,1130.0,1,180103.8576612235,8
11,2370,0,,0,203845.22784094847,9
5,1564,0,540.0,0,169080.52363820994,6
42,9292,3,2620.0,0,197380.43694212197,7
25,5648,1,30.0,2,185338.85119574168,9
34,7065,1,750.0,2,185993.4746710977,52
0,168,0,,0,80125.32515202046,23
36,6714,2,2672.0,0,601914.014560365,26
5,1564,0,540.0,0,170935.02435555722,6
17,4017,7,800.0,2,190637.5128201271,129
41,6558,7,1548.0,3,230916.95955366635,101
6,1437,3,,0,116270.75393477536,23
22,4789,2,4087.0,4,185394.60910518843,21
22,6398,141,1046.0,3,188867.8030524744,30
36,10055,3,,1,231738.03064516265,41
1,264,0,,0,159350.91718986188,1
46,7960,6,350.0,3,231867.22309873623,32
27,5664,48,2300.0,3,200940.8290571316,120
1,388,0,,0,88371.63392763611,23
24,4378,0,1036.0,1,570559.4031353071,41
47,8004,3,125.0,3,151432.0117492352,21
2,629,1,,0,133273.63501182257,27
33,7425,1,,2,177097.27349469528,2
1,264,0,,0,250034.70321159804,1
8,2423,1,32.0,0,228429.18627298463,47
42,7651,1,,1,197863.70878904624,119
30,6207,1,1183.0,1,138357.75734073506,28
5,1564,0,540.0,0,168581.5294242913,6
30,5048,9,325.0,2,181260.81265521512,79
17,3079,59,2890.0,0,232991.7524195472,134
26,4439,1,1130.0,1,215729.4025085758,8
25,6149,0,,0,172509.13492796163,93
37,5288,0,1937.0,3,162688.69940040435,90
34,7065,1,750.0,2,116715.82422297182,52
5,1564,0,540.0,0,132162.80891714743,6
53,14892,4,,1,388941.6199733701,27
5,1564,0,540.0,0,115205.61279031217,6
23,5735,3,1084.0,0,155549.2736296753,58
74,19083,2,,5,169156.7710677805,13
23,5735,3,1084.0,0,217805.97584154856,58
53,14892,4,,1,237139.2511878225,27
5,1564,0,540.0,0,164420.334454265,6
23,5735,3,1084.0,0,158318.38108603648,8
39,10418,9,900.0,1,159348.59020246047,7
33,7976,5,,0,376445.5733362016,10
30,5562,0,,0,156540.703714192,18
23,5735,3,1084.0,0,145747.62465229008,8
46,9515,5,,1,296954.4462646551,48
10,2277,2,1547.0,0,191426.3489677308,29
1,264,0,,0,189668.07720709092,1
25,6149,0,,0,157822.33817846,94
49,11395,3,1406.0,3,280654.4920823311,22
21,4231,14,1020.0,0,186141.97324719865,107
27,5664,48,2300.0,3,500488.96100381954,116
74,19083,2,,5,197375.45484708835,13
47,8004,3,125.0,3,182602.2869832212,21
5,1564,0,540.0,0,129982.60183737562,6
1,264,0,,0,199819.7261958926,1
8,1986,0,,0,196713.11711995155,9
9,1892,0,,0,99605.70289535492,27
22,4789,2,4087.0,4,230408.710269282,84
31,6137,4,,0,353882.05059442954,46
22,4625,11,3855.0,2,209798.5448939092,53
47,11319,0,1145.0,3,186265.7073289769,123
1,264,0,,0,139430.54531321992,1
52,10311,6,,1,144099.80634327658,61
53,14892,4,,1,161577.29986227688,149
42,7651,1,,1,113171.39796078992,119
11,2370,0,,0,246093.151516405,9
0,168,0,,0,263208.54016246786,23
26,4439,1,1130.0,1,86661.37163593883,8
4,915,0,,0,114606.93674557972,27
23,4635,5,3300.0,2,424346.43469833455,69
19,3856,10,,2,164532.93375025704,79
21,4346,2,165.0,1,290513.4647015928,8
28,6533,1,1015.0,2,181452.92105887187,11
11,2748,1,,0,222609.38467009208,58
46,9515,5,,1,140197.64841922425,48
2,629,1,,0,155113.2209948391,62
2,629,1,,0,232649.0266745176,62
23,5735,3,1084.0,0,113139.8144009842,58
53,13670,4,,1,196250.49278948872,25
31,6137,4,,0,239787.4595874769,25
0,168,0,,0,66630.7407721021,23
2,629,1,,0,108396.29737905598,27
35,7715,4,990.0,0,162016.37138694382,74
22,6398,141,1046.0,3,187685.6043560588,30
25,5648,1,30.0,2,300677.0784241987,9
22,6398,141,1046.0,3,127343.29371669164,30
32,6748,93,562.0,4,246818.9066224245,179
18,3594,4,192.0,1,359978.7588985232,37
23,4635,5,3300.0,2,268535.15550754353,109
30,5285,0,645.0,6,169460.75266136206,0
36,6714,2,2672.0,0,86299.05583737306,138
30,6141,10,262.0,3,243511.0535247732,26
17,4017,7,800.0,2,198136.4671175893,142
74,19083,2,,5,327696.7355256577,12
74,19083,2,,5,202622.0078958232,57
11,2370,0,,0,192046.30530361657,9
4,915,0,,0,95911.72676726832,27
2,629,1,,0,175005.38000294307,27
2,629,1,,0,211345.63046856265,27
49,11395,3,1406.0,3,160203.09439589028,57
11,2398,2,1994.0,3,227992.43962729184,72
30,6207,1,1183.0,1,184554.3261796152,22
25,5011,8,730.0,0,294828.3737923008,39
1,264,0,,0,142273.8988449367,1
30,6207,1,1183.0,1,204684.2788853748,28
8,1497,5,,1,256576.01998125945,36
2,629,1,,0,237805.42370112336,27
5,1564,0,540.0,0,223620.37327938783,6
47,8004,3,125.0,3,172777.38327903918,21
0,168,0,,0,109677.94124294666,23
42,7651,1,,1,204362.6145266685,28
33,7976,5,,0,185704.76669356032,10
34,7065,1,750.0,2,173926.78024872654,52
35,5776,1,2078.0,2,177438.5528572211,99
1,264,0,,0,212137.68557493767,1
43,8429,3,,3,143682.03447952564,88
5,1564,0,540.0,0,178837.82114691878,6
4,915,0,,0,138739.45633283522,27
1,264,0,,0,216798.46001132915,1
22,6398,141,1046.0,3,120802.20677589616,30
5,1564,0,540.0,0,97026.19085458308,6
53,13670,4,,1,64298.21633678255,25
7,1660,39,1786.0,1,272459.3107812235,188
46,10309,1,240.0,1,190413.0802283972,77
2,629,1,,0,185861.9447496841,62
6,1437,3,,0,175836.38525932154,23
1,264,0,,0,163599.46032624374,1
30,6564,1,,0,223150.0755529454,28
23,5212,6,,3,333178.7187445945,138
39,10418,9,900.0,1,269904.7399573103,7
6,2733,0,920.0,0,479670.09144521295,123
6,1437,3,,0,242733.4784714656,74
30,6141,10,262.0,3,471668.7340894553,109
24,5469,1,145.0,0,366400.9365486393,113
20,4386,14,,1,274828.72553545807,129
30,5562,0,,0,171047.2739623402,18
25,5648,1,30.0,2,143859.32663793967,9
35,5776,1,2078.0,2,248303.9109815861,99
20,4386,14,,1,90471.54091766098,92
25,5487,3,,0,256062.64382120428,21
46,9515,5,,1,229502.2906017865,48
2,629,1,,0,195037.5273170484,27
23,3975,8,770.0,2,381975.5122369781,137
1,264,0,,0,149871.1840349065,1
66,10573,1,1322.0,3,216432.6441838448,122
8,2423,1,32.0,0,172310.53826314988,47
30,5048,9,325.0,2,262065.89761208236,75
33,6783,3,,1,397738.9297305531,69
25,5027,4,46.0,1,350049.90924420214,108
7,1660,39,1786.0,1,212265.86102587648,76
53,13670,4,,1,261733.4721055049,34
1,264,0,,0,148337.88841130995,1
16,3893,27,,3,240274.79503573853,33
9,1952,1,1430.0,3,227080.74820707252,58
2,629,1,,0,213676.4423493805,62
37,7687,11,176.0,5,199248.11437562987,20
25,5011,8,730.0,0,147647.0075857701,39
23,4635,5,3300.0,2,255884.7732558867,111
1,264,0,,0,226631.8772025676,1
39,8647,0,810.0,0,182962.53428233572,80
43,7227,0,,1,157002.04917876632,67
1,264,0,,0,157681.0263893766,1
19,3806,4,,0,238085.0178298505,89
22,3151,4,2715.0,3,180434.88550787905,106
19,3856,10,,2,206900.9888558111,79
38,4788,2,,0,159174.12062146806,67
28,7287,5,320.0,1,261826.9222147405,37
36,5992,0,,1,208100.8658647304,11
46,7960,6,350.0,3,108379.88978190393,111
53,14892,4,,1,238400.8617113273,96
2,469,0,,0,140235.56941578368,27
1,264,0,,0,250861.96684488977,1
53,14892,4,,1,296934.76602467784,96
30,6207,1,1183.0,1,193036.56814969337,22
53,13670,4,,1,259361.6620324736,25
43,10621,1,30.0,2,193145.19056998665,3
21,5731,0,,1,176869.36985439438,15
30,5285,0,645.0,6,148682.16924214788,84
23,4635,5,3300.0,2,469353.4957875061,69
74,19083,2,,5,227687.3357529673,13
53,14892,4,,1,128489.38920739366,27
30,5285,0,645.0,6,431521.2903219077,54
25,6149,0,,0,186861.1816624175,93
21,4346,2,165.0,1,147274.36971674007,8
11,3097,0,,0,150983.09809813162,27
30,6141,10,262.0,3,411838.4004820876,109
1,264,0,,0,189161.7088836869,1
15,2787,2,520.0,0,461303.9219384127,38
0,168,0,,0,128332.76824973804,23
2,629,1,,0,198577.2280679007,62
23,5212,6,,3,330026.8901313985,98
6,1437,3,,0,215703.4474978248,23
28,7287,5,320.0,1,225281.8425542002,37
47,11319,0,1145.0,3,178917.84456632083,46
34,7759,0,229.0,1,345232.2823157215,53
34,7065,1,750.0,2,168671.13851317597,52
24,5613,5,1340.0,2,407783.0709403582,129
30,5048,9,325.0,2,169876.76478902294,75
5,1564,0,540.0,0,168241.8370921503,6
1,264,0,,0,209030.7169876689,1
9,1892,0,,0,205143.56852728548,27
37,5288,0,1937.0,3,220194.81842955528,90
2,629,1,,0,223222.82925009693,62
43,7227,0,,1,249114.53752528995,87
1,264,0,,0,153055.83501594837,1
14,3369,24,4129.0,0,238992.10425597185,95
34,7065,1,750.0,2,155654.65323740788,52
52,10311,6,,1,317703.19677208306,61
6,1437,3,,0,223249.3314996989,23
5,1564,0,540.0,0,179789.65681257198,6
31,7010,5,4508.0,3,163942.14669440407,86
32,5889,10,830.0,4,368733.56530654687,103
9,1892,0,,0,136045.77520001933,27
5,1564,0,540.0,0,182810.8053016617,6
26,4439,1,1130.0,1,131582.13885360447,8
23,5735,3,1084.0,0,121314.51459431728,58
35,7077,56,2301.0,3,324687.5354438784,175
74,19083,2,,5,350921.83441516163,57
41,6558,7,1548.0,3,154030.20513672967,101
1,264,0,,0,109365.33725025768,1
2,475,0,,0,87303.4405873685,23
23,3975,8,770.0,2,155988.9904518123,100
15,2787,2,520.0,0,359248.34517443005,113
39,10418,9,900.0,1,254320.2477841056,7
18,3594,4,192.0,1,222752.50507798808,37
15,2787,2,520.0,0,233717.2987088421,38
39,8647,0,810.0,0,180032.48201842824,160
1,264,0,,0,194141.4081864444,1
35,7715,4,990.0,0,167952.37481259552,2
6,1437,3,,0,109064.5744323354,23
74,19083,2,,5,200293.0147610172,12
23,4635,5,3300.0,2,556053.8204994572,17
53,13670,4,,1,208913.54917173932,25
47,8004,3,125.0,3,198707.170554199,21
28,7287,5,320.0,1,192999.16145195923,37
53,13670,4,,1,118364.91331804468,34
30,6207,1,1183.0,1,173324.66428135394,22
5,1564,0,540.0,0,185230.37377373484,6
2,629,1,,0,221732.0394716296,27
25,3478,11,2729.0,3,146005.7886056867,105
30,7538,87,4702.0,5,286215.8635523472,202
47,8004,3,125.0,3,294702.6199584562,21
23,5735,3,1084.0,0,112780.47187405148,58
23,3684,2,,0,359923.8553171345,31
41,6558,7,1548.0,3,195841.34538243077,101
16,3433,4,2643.0,4,296127.11551515426,5
24,5469,1,145.0,0,181273.8458699727,58
11,2748,1,,0,152757.84050185673,9
16,3433,4,2643.0,4,265601.35044877074,5
25,5648,1,30.0,2,201543.1425939153,9
22,6398,141,1046.0,3,199699.6018483773,30
25,4756,16,2857.0,5,293122.5288732056,0
42,9292,3,2620.0,0,228060.1316227359,7
52,11217,1,2300.0,1,273562.93200213986,85
5,1564,0,540.0,0,151185.93120438317,6
42,7651,1,,1,183788.39232560253,119
24,4378,0,1036.0,1,198994.21572297387,44
25,6149,0,,0,184756.1940567013,93
23,5212,6,,3,222673.2936865696,45
1,290,0,,0,116069.93882606426,27
53,14892,4,,1,120639.82773968283,187
33,7976,5,,0,559215.4460053578,35
2,629,1,,0,140699.5243820651,62
43,8429,3,,3,158998.11064600683,88
6,1318,1,200.0,1,116444.45383908624,1
53,13670,4,,1,337543.4232703425,25
42,7651,1,,1,152657.13100256716,22
53,14892,4,,1,324232.9517530501,96
32,5889,10,830.0,4,394502.8525095349,31
37,5288,0,1937.0,3,126918.47056621428,90
33,5261,0,240.0,3,150824.91875622232,1
5,1564,0,540.0,0,129373.29092543172,6
30,6207,1,1183.0,1,189217.6183959168,22
42,9292,3,2620.0,0,189564.56063886805,7
26,4439,1,1130.0,1,251156.29387539413,8
2,469,0,,0,141057.59506426446,27
74,19083,2,,5,236226.13664765807,57
52,10311,6,,1,194259.487625674,169
33,8667,2,,0,148081.27292156755,94
37,6856,84,1940.0,2,426593.2611530737,73
42,9292,3,2620.0,0,544167.7666353588,7
1,264,0,,0,264415.72951811267,1
21,5731,0,,1,168631.10278835552,42
53,13670,4,,1,367691.91317904455,25
5,1564,0,540.0,0,177378.17501894294,6
30,6564,1,,0,148274.09810518302,91
41,6558,7,1548.0,3,124718.52524041627,101
43,10621,1,30.0,2,153047.2720234528,3
35,5776,1,2078.0,2,93834.25292758035,99
21,4472,6,1450.0,4,257563.1900524672,60
23,5212,6,,3,218867.784146142,138
36,10055,3,,1,198133.70220448804,41
25,5648,1,30.0,2,181423.63387461816,9
22,6398,141,1046.0,3,121894.93771314633,30
1,264,0,,0,212548.96385462352,1
5,1564,0,540.0,0,182335.25056691625,6
26,4439,1,1130.0,1,258478.4769774893,8
28,6746,3,,1,215406.13544061696,78
34,7759,0,229.0,1,346494.28358580195,53
26,3889,6,705.0,3,254391.27332749648,63
4,915,0,,0,97399.20451066137,27
9,1768,0,370.0,0,189200.3064545176,57
22,6398,141,1046.0,3,182824.3099377376,30
31,7010,5,4508.0,3,200188.3505561427,66
2,469,0,,0,158805.67730345894,27
25,5648,1,30.0,2,254065.7663382872,9
43,8429,3,,3,484454.2663294457,88
24,4860,1,80.0,0,117667.7428196212,44
2,475,0,,0,155760.41968882288,23
6,1437,3,,0,149933.76005851163,23
46,10309,1,240.0,1,167850.17867780098,41
5,1564,0,540.0,0,178863.98678216382,6
1,264,0,,0,215087.78636217152,1
46,9515,5,,1,198981.1461347406,48
5,1564,0,540.0,0,126080.57122387848,6
23,4635,5,3300.0,2,531049.7219660704,17
5,1564,0,540.0,0,126752.44932236268,6
15,2787,2,520.0,0,218475.88306567192,38
15,2787,2,520.0,0,235693.7479653601,38
26,4439,1,1130.0,1,185700.2731332897,8
22,6398,141,1046.0,3,153639.84683990374,30
39,7614,3,,1,237073.0622546348,64
39,10418,9,900.0,1,209292.1275220448,7
34,7065,1,750.0,2,248501.668653102,52
2,629,1,,0,158711.0290697831,62
49,11395,3,1406.0,3,205210.0685419325,57
38,4788,2,,0,373486.007136628,67
24,4860,1,80.0,0,189400.55885988064,44
32,5889,10,830.0,4,321403.484831505,31
23,4583,3,,3,202497.09992156128,47
39,10418,9,900.0,1,183849.57609701695,2
36,10055,3,,1,233112.81526415565,41
43,7227,0,,1,165223.4851861602,87
5,1564,0,540.0,0,135752.64890528718,6
25,3478,11,2729.0,3,199638.9230083869,105
21,5731,0,,1,217211.2154422195,42
25,3478,11,2729.0,3,164242.2133064232,105
18,3594,4,192.0,1,323430.3308858588,169
2,629,1,,0,138397.35712228325,27
26,4439,1,1130.0,1,147100.97377349413,8
39,7614,3,,1,231222.94289859803,64
1,264,0,,0,244566.5754926657,1
21,4346,2,165.0,1,244149.8991805031,78
17,2810,9,4849.0,3,442267.0003465553,155
22,6398,141,1046.0,3,224808.502772522,30
30,5562,0,,0,321728.14844317053,18
25,5011,8,730.0,0,203594.41767736612,39
25,4756,16,2857.0,5,267929.2513286659,147
2,629,1,,0,113780.70279076535,62
6,1437,3,,0,103396.86659202416,23
33,5261,0,240.0,3,162643.29992543388,1
53,13670,4,,1,156998.07730957898,34
33,7425,1,,2,198351.87497277115,2
39,7614,3,,1,277111.5564918916,70
53,14892,4,,1,290354.4840703985,96
9,1892,0,,0,154882.21233359046,27
33,7976,5,,0,394360.1821027803,10
0,168,0,,0,83407.97549058276,23
1,264,0,,0,159082.2430778292,1
6,1437,3,,0,113780.46810345266,23
23,5212,6,,3,167301.2071609595,45
30,6564,1,,0,144949.07627951296,91
35,7715,4,990.0,0,241366.99037887412,59
25,3478,11,2729.0,3,180467.65857088013,105
46,9515,5,,1,367507.5437865518,48
24,4860,1,80.0,0,205976.5751957805,44
25,5487,3,,0,181530.4590305597,21
35,7715,4,990.0,0,172021.9779190244,19
23,5212,6,,3,329708.6689775411,45
52,11217,1,2300.0,1,190755.6015899348,85
23,5212,6,,3,441724.0685067887,148
39,10418,9,900.0,1,378906.3796293862,7
47,11319,0,1145.0,3,354283.3832572565,123
25,5487,3,,0,198640.03342412075,21
8,2423,1,32.0,0,158582.820732421,47
30,5048,9,325.0,2,162556.837335063,113
52,10311,6,,1,181918.22395966784,61
6,1437,3,,0,115889.560863203,23
6,1437,3,,0,105662.64861110624,23
25,5011,8,730.0,0,313163.35640896874,39
1,264,0,,0,179345.42352229703,1
2,629,1,,0,267402.2160372991,27
6,1437,3,,0,165143.58682632286,74
35,7077,56,2301.0,3,385774.0022230474,135
23,5212,6,,3,293852.8038563964,45
37,5288,0,1937.0,3,125722.66146616868,3
23,5735,3,1084.0,0,175501.75109333955,8
33,8667,2,,0,283319.77430112736,94
25,5648,1,30.0,2,195960.29534486195,9
25,3478,11,2729.0,3,244161.1196269863,125
74,19083,2,,5,343084.43424429785,13
17,2810,9,4849.0,3,362698.8133729269,155
31,6137,4,,0,215869.3426289472,46
5,1564,0,540.0,0,171739.19921978915,6
74,19083,2,,5,250090.48719836603,13
34,7759,0,229.0,1,351385.7305329232,53
5,1564,0,540.0,0,190025.40030765784,6
26,3889,6,705.0,3,141084.76773945027,102
6,1437,3,,0,102866.52140420604,23
43,10621,1,30.0,2,214133.02815471575,3
11,3097,0,,0,201984.6587288129,27
22,6398,141,1046.0,3,170347.70621180077,30
28,6746,3,,1,158704.7479154623,78
23,3975,8,770.0,2,237726.26150693264,100
17,3379,9,100.0,0,253259.4490363325,166
25,5648,1,30.0,2,180694.57027152524,9
37,5288,0,1937.0,3,197287.35468141173,3
20,4386,14,,1,234421.45460149023,154
16,3433,4,2643.0,4,160513.42215244012,5
42,9292,3,2620.0,0,410343.123824019,2
29,6566,7,1894.0,4,283929.01438997826,139
50,12238,8,1970.0,2,317086.2116858512,66
33,8667,2,,0,189796.27954852296,10
6,1437,3,,0,129203.96538579233,74
24,5469,1,145.0,0,71123.60627867562,58
36,6714,2,2672.0,0,332447.08476939186,26
31,6119,4,,1,135004.81067016572,29
30,6207,1,1183.0,1,189276.0586337886,28
25,5011,8,730.0,0,161845.78151863712,39
52,10311,6,,1,298652.2309396469,61
28,6746,3,,1,197755.2499444837,8
2,629,1,,0,170905.77195569486,27
34,7759,0,229.0,1,239736.05871932552,53
5,1564,0,540.0,0,130409.47060239717,6
9,1892,0,,0,91692.86137836648,27
5,1227,0,,0,163969.98469911132,27
1,264,0,,0,205012.2652566057,1
31,6137,4,,0,183494.3990425933,46
1,264,0,,0,146735.67173983165,1
30,6207,1,1183.0,1,77353.05625821119,126
43,7227,0,,1,184999.7251524524,67
33,7976,5,,0,212745.17480758688,35
30,6207,1,1183.0,1,136715.020469339,22
25,5648,1,30.0,2,127641.21306464972,9
0,168,0,,0,84043.69955616318,23
1,290,0,,0,118207.63538784492,27
47,11319,0,1145.0,3,151266.87620540962,46
23,4635,5,3300.0,2,375823.7232132647,111
6,1318,1,200.0,1,207589.33545491716,1
34,7759,0,229.0,1,175903.57494500186,53
22,4625,11,3855.0,2,185759.88191485903,53
23,5735,3,1084.0,0,337450.04726223927,8
25,5487,3,,0,147662.6077076121,21
7,1660,39,1786.0,1,87772.41857664204,76
26,3889,6,705.0,3,328454.4461318897,63
25,5487,3,,0,179636.71490481554,21
9,1892,0,,0,104891.07375738883,27
43,7227,0,,1,195374.1483916861,87
21,4472,6,1450.0,4,330459.6913479691,170
5,1564,0,540.0,0,172715.71673929214,6
39,10418,9,900.0,1,232131.05004901325,2
37,7687,11,176.0,5,589179.4811707775,59
2,629,1,,0,237651.01434877512,27
27,4798,0,30.0,2,427873.8403752413,128
34,7759,0,229.0,1,359065.2872300612,53
43,8429,3,,3,213433.95096818503,88
30,5285,0,645.0,6,158302.14113744412,84
30,6207,1,1183.0,1,134827.31718311805,22
2,629,1,,0,241165.9614918255,27
2,629,1,,0,258773.1636469561,27
27,4798,0,30.0,2,358940.1626046007,128
52,11217,1,2300.0,1,241930.1745222053,62
11,2370,0,,0,191939.04957513284,9
53,14892,4,,1,151320.8123797315,27
15,2787,2,520.0,0,185219.5288452609,58
21,4346,2,165.0,1,287786.5215156788,78
23,5735,3,1084.0,0,161663.60675481937,58
37,5288,0,1937.0,3,156324.73951057869,90
25,5648,1,30.0,2,187858.70648428728,9
66,10573,1,1322.0,3,162105.02716446447,119
12,2270,23,2500.0,1,368750.8464704299,104
74,19083,2,,5,166306.1846047977,13
5,1564,0,540.0,0,187664.85793070548,6
6,1437,3,,0,110237.73976445344,23
2,629,1,,0,167140.96314555098,62
43,7227,0,,1,176573.60913092282,87
24,5613,5,1340.0,2,169929.0815406551,165
5,1564,0,540.0,0,133072.27947117318,6
6,1437,3,,0,118852.949809436,23
21,5731,0,,1,265502.6298960124,15
43,8429,3,,3,253124.0053320823,88
38,4788,2,,0,247611.3380109257,67
24,5469,1,145.0,0,158242.09633784738,58
23,5735,3,1084.0,0,112075.04520248176,58
22,6398,141,1046.0,3,169973.78797568427,30
43,10621,1,30.0,2,182961.04608445463,3
23,5212,6,,3,183678.60817641715,98
46,9515,5,,1,249076.68261776923,48
74,19083,2,,5,177677.4742987703,57
22,6398,141,1046.0,3,135202.06771990785,30
